	GC11	GC76	GC55	GC5	GC36	GC62	GC48	GC88	GC105	GC104	GC9	GC16	GC53	GC91	GC29	GC98	GC45	GC17	GC85	GC13	GC51	GC49	GC2	GC34	GC94	GC90	GC103	GC75	GC56	GC7	GC19	GC27	GC93	GC87	GC28	GC46	GC14	GC44	GC73	GC97	GC39	GC102	GC31	GC42	GC24	GC83	GC84	GC57	GC12	GC20	GC89	GC71	GC109	GC4	GC107	GC21	GC38	GC64	GC3	GC6	GC22	GC43	GC1	GC110	GC72	GC58	GC26	GC100	GC35	GC183R	GC54	GC70	GC106	GC77	GC82
GC51	0.609349436268	0.578754138787	0.620454186459	0.575048491366	0.598923716358	0.60588391833	0.593780584196	0.629414326245	0.740874487306	0.758297353395	0.643220060341	0.612921913189	0.619073643474	0.645419927542	0.608285901414	0.616417580293	0.54846042503	0.623749396415	0.640194099187	0.65618884419	0.0	0.579413805042	0.608560150895	0.574364341593	0.602059135368	0.594086704214	0.733994210989	0.660724353328	0.591881518096	0.589963345393	0.619279577424	0.596570581365	0.6217953141	0.621192339021	0.590398624916	0.714944587207	0.583486547769	0.596575386299	0.604535355741	0.620370600226	0.591633429325	0.752412455527	0.611386923699	0.623235739152	0.634558015978	0.610307685879	0.618864402526	0.653721816073	0.609799782199	0.607354721125	0.651854259571	0.619917895002	0.730747826249	0.639411712182	0.743318726577	0.615213214342	0.606297522367	0.652159736042	0.576890034796	0.607423329907	0.618531421214	0.62554757144	0.600248853768	0.744368934194	0.600851541719	0.586883827393	0.580540826947	0.587190231748	0.571698241717	0.86828290839	0.589278603762	0.718106564498	0.767298961319	0.557238100042	0.597441526581
GC49	0.599229541769	0.598898586414	0.625627134674	0.594072871506	0.579725159534	0.586796332875	0.562339745381	0.63727993777	0.757110776683	0.759053705753	0.662430131151	0.633836342771	0.575913344699	0.649290631397	0.604319657306	0.593001390526	0.595302121839	0.571858825867	0.664366487825	0.637502962176	0.579413805042	0.0	0.614470445226	0.585277528032	0.62338650258	0.583470341651	0.750772151545	0.676209390655	0.633320907731	0.616482570996	0.590706076115	0.562746851968	0.572545758724	0.602871567184	0.603903200308	0.672169256746	0.622918256677	0.592402507033	0.574318764936	0.612377047441	0.591784258302	0.765738249214	0.595978830229	0.556082091806	0.599126530476	0.638007042353	0.656121852147	0.651162951357	0.622030526013	0.60227533954	0.627253894533	0.604214018475	0.735863977641	0.599477099615	0.76880821847	0.596242568803	0.614708655447	0.656977509638	0.58074983269	0.621896570502	0.588772337867	0.612032753291	0.628665236161	0.765804861573	0.619663386861	0.595987817532	0.575486366086	0.570037287308	0.585025863515	0.840275720125	0.588069948939	0.703138499126	0.779282150286	0.587900459092	0.606795988246
GC2	0.63944781133	0.600457644814	0.611377396305	0.597261244362	0.619811793314	0.628582717454	0.654074797558	0.613215698599	0.709907148233	0.72443594321	0.617466895047	0.602015067803	0.674724040745	0.610870926093	0.642755782507	0.655304904443	0.585643770405	0.639264634973	0.610403300976	0.658802147825	0.608560150895	0.614470445226	0.0	0.61093826382	0.567780977498	0.652802530537	0.689790086786	0.690452725541	0.577080464434	0.623958775874	0.593287627052	0.627856645142	0.624097733896	0.639345428861	0.644614430386	0.722694929521	0.577007712936	0.617151082115	0.644219866885	0.627703658359	0.645877975151	0.705068749668	0.585840596715	0.640578242334	0.643827456952	0.595545279821	0.577867176427	0.656307800904	0.600415791089	0.649995892993	0.670727837058	0.648441985595	0.691914273187	0.666401152082	0.711175943467	0.642811423406	0.610921289758	0.603119012756	0.630004700534	0.658517430825	0.669821222894	0.616893539614	0.645756086843	0.709866367296	0.623573697239	0.642376541477	0.616027427783	0.613622064658	0.615232852747	0.8831584892	0.614775712477	0.74026592994	0.712286480881	0.619804259001	0.6204610514
GC34	0.592859994868	0.576402424482	0.60353160576	0.592174034359	0.601685533326	0.582594131389	0.594317657854	0.63408916329	0.754275753202	0.769197799533	0.642851184475	0.636578782416	0.627512638076	0.641586596979	0.585380942805	0.586123896326	0.557844972985	0.594033124185	0.638499870679	0.635017898374	0.574364341593	0.585277528032	0.61093826382	0.0	0.599890680107	0.619556353421	0.757318683348	0.672015946947	0.614401929035	0.616799271827	0.611011528416	0.605570871132	0.614444937824	0.600204385251	0.600285354446	0.704089478217	0.624280585334	0.592194945873	0.582234125492	0.604445167161	0.608550821344	0.740276307126	0.590292350434	0.598402206546	0.63118487397	0.604978815174	0.647017667556	0.671648870763	0.639633433072	0.61378868983	0.619807043719	0.592254180966	0.740598499984	0.619129067987	0.739736699189	0.57940762922	0.603120218707	0.642579466788	0.592662406615	0.581644078557	0.605069673713	0.62036790701	0.617489559594	0.761119859305	0.618365675056	0.597408006842	0.585978714953	0.602026107582	0.571720587701	0.866686536629	0.574770571681	0.717245148772	0.771941271106	0.566489090187	0.605515581139
GC94	0.64163796709	0.594446468347	0.610224535038	0.600728713591	0.618398992594	0.604716127294	0.638230381061	0.606993248773	0.729549840749	0.740680155392	0.633609001452	0.636305399268	0.653049557329	0.62337904534	0.610781194392	0.641686652601	0.58085236711	0.639572618111	0.626549118904	0.627305398292	0.602059135368	0.62338650258	0.567780977498	0.599890680107	0.0	0.633039679036	0.727985759591	0.679124860076	0.587366358848	0.610960159436	0.594531171141	0.624666343151	0.606053211865	0.646299171674	0.62358649364	0.724582252206	0.609842152625	0.612805825159	0.649229106637	0.606337707071	0.631546356683	0.726882094709	0.572860377223	0.613651882236	0.631941549821	0.594335187525	0.592993302421	0.662020469021	0.617536817748	0.635522216613	0.686369356158	0.62764826684	0.71091138142	0.617529119772	0.720966485047	0.622886633374	0.618193639591	0.622795220503	0.603359383124	0.636431393149	0.646467084619	0.613354208818	0.620712925251	0.727942018352	0.6039714554	0.611513259494	0.608327757851	0.645045073044	0.614716333276	0.88049313876	0.625847364708	0.732417855472	0.739285221686	0.599421999249	0.609372041639
GC90	0.612935097119	0.600399202333	0.602722130828	0.573382710359	0.583008104758	0.594340487332	0.594723163162	0.640808867684	0.752582370638	0.770698086208	0.672192001363	0.634941491373	0.567632063332	0.6363554162	0.604169374353	0.611479542326	0.60290586692	0.625590424897	0.658469673222	0.622784650495	0.594086704214	0.583470341651	0.652802530537	0.619556353421	0.633039679036	0.0	0.765985428064	0.688510251509	0.636318784227	0.594362261766	0.6357478552	0.615765008407	0.608142290738	0.568102261301	0.597776055892	0.695821935746	0.593553075906	0.583733966488	0.597320019474	0.626688921531	0.58200219127	0.768320164664	0.60332371254	0.566237337748	0.602959815413	0.6400349175	0.657196082349	0.646990433634	0.606522308914	0.591202394034	0.641376190748	0.595597353588	0.726730153876	0.607143934688	0.765279302094	0.606551530806	0.627113347357	0.679087195239	0.571521375764	0.58388414286	0.59315195903	0.617638529095	0.611482611396	0.762262221982	0.586233970818	0.58904796567	0.596656958827	0.589048242593	0.606769785817	0.85957478945	0.579460474659	0.729194506087	0.77084521992	0.597222211141	0.605125431806
GC103	0.759918878371	0.748581260268	0.737354180583	0.763613410058	0.744196451702	0.757096721857	0.78552618683	0.759731245913	0.572676123485	0.626434267923	0.727464582154	0.691863581317	0.781345338276	0.688382169822	0.74452031582	0.79124437272	0.725865325615	0.764578110046	0.671123888979	0.73969441561	0.733994210989	0.750772151545	0.689790086786	0.757318683348	0.727985759591	0.765985428064	0.0	0.723162072729	0.721060882558	0.70270867872	0.715861365766	0.758559854494	0.741222726845	0.768664172257	0.724951527702	0.811529756046	0.724693552644	0.726445571675	0.766911832845	0.763306682662	0.752100634009	0.588725776127	0.705291398289	0.763786439377	0.77392116117	0.696995696013	0.67518157738	0.766282876161	0.731096613677	0.738963726446	0.802673603938	0.772599442822	0.598474813731	0.750604905782	0.613146982769	0.750586770424	0.744416044518	0.687861592151	0.771226498656	0.772867716369	0.776100210248	0.74953305933	0.745476031896	0.578947449312	0.721992290137	0.752940636442	0.775827026127	0.739168170961	0.765027592543	0.929824605218	0.741238510501	0.82458420231	0.574540640075	0.756580392865	0.715969449418
GC75	0.671190345318	0.655857369576	0.690821522214	0.660626130512	0.693424556798	0.671177237797	0.669693972873	0.658046220008	0.711630148975	0.736572002936	0.667515228133	0.677768076096	0.710918777852	0.688065196827	0.713487214917	0.672167629701	0.666536831084	0.630247693361	0.652723386905	0.652809789423	0.660724353328	0.676209390655	0.690452725541	0.672015946947	0.679124860076	0.688510251509	0.723162072729	0.0	0.683174967708	0.682411433371	0.668251564081	0.661449432401	0.687393419941	0.676607906991	0.678276452435	0.70062525098	0.673588173032	0.65911305936	0.665531988281	0.686436271306	0.66543122077	0.704493462184	0.654460891062	0.674607499654	0.684668669555	0.649807803618	0.672370161093	0.685548813745	0.688946021197	0.698101529151	0.702743983818	0.672309362134	0.701088821239	0.694140075177	0.733998671724	0.649041167721	0.668510451706	0.657575250065	0.656874684255	0.709710489248	0.687593431611	0.699289402159	0.676250891573	0.718979111503	0.679869151665	0.68990532814	0.690929630252	0.651705475142	0.695246883533	0.835204247701	0.687307755681	0.717520291319	0.719377103496	0.658790224064	0.660447756458
GC56	0.62175726084	0.589824375881	0.601987525211	0.58231833471	0.610970849769	0.650450413064	0.645690541231	0.624459414709	0.716283115367	0.743146187587	0.62612593662	0.611520667601	0.652267603592	0.625841132044	0.62578116263	0.644935026777	0.581930763167	0.658078790923	0.610326254239	0.661780882656	0.591881518096	0.633320907731	0.577080464434	0.614401929035	0.587366358848	0.636318784227	0.721060882558	0.683174967708	0.0	0.620821450978	0.631991594713	0.636375831429	0.590825944796	0.631221251887	0.6449721494	0.721586797687	0.607275191212	0.602935645403	0.652144311167	0.642635670548	0.636716561047	0.712862416325	0.601935531704	0.632531224812	0.634309858682	0.585926789052	0.598558502333	0.672737163443	0.60170915723	0.635052320115	0.67532689378	0.635087541383	0.714817388624	0.66918013866	0.729149760594	0.631297679421	0.62881151706	0.626838967842	0.60417290335	0.628886663872	0.650050506243	0.605775569732	0.614371229587	0.730556985663	0.624659503856	0.634117104566	0.63639738215	0.620692895207	0.595909914574	0.877387394074	0.59559535346	0.741032259445	0.730643305255	0.612613161066	0.605127345478
GC7	0.603882767824	0.594721373471	0.611107780707	0.577410224008	0.613149274748	0.626637643583	0.607035489098	0.634275828446	0.705278880131	0.731675179066	0.658845674152	0.606159167602	0.593616319324	0.620075404415	0.56816699924	0.61982091269	0.58024112453	0.609191803539	0.624636031602	0.621597977358	0.589963345393	0.616482570996	0.623958775874	0.616799271827	0.610960159436	0.594362261766	0.70270867872	0.682411433371	0.620821450978	0.0	0.609053541918	0.62143320686	0.643809199885	0.613420799693	0.604390694066	0.737509474401	0.604996443041	0.569056536581	0.584870296817	0.610286469955	0.6202960497	0.717877359998	0.587131941517	0.602608537821	0.643915484492	0.615101585218	0.636620525522	0.662686944203	0.604225268898	0.620847462914	0.662141574463	0.599202979555	0.696430822923	0.598672048206	0.719965095118	0.633761177693	0.636051154525	0.648449649266	0.579093168378	0.56746556597	0.605140896378	0.610416163179	0.619822511553	0.716102572342	0.618524476014	0.640252275486	0.608509160682	0.603174295936	0.581548567502	0.883402390176	0.580365204222	0.735451501642	0.725504749441	0.565083330303	0.601911411711
GC19	0.610461337237	0.590583879415	0.619716792278	0.606096127608	0.608584984888	0.600861481579	0.650397051644	0.620213333976	0.729648691044	0.737870112529	0.621628835581	0.595835785267	0.640802962901	0.614409030261	0.62003670436	0.639958618885	0.593180856759	0.612613062761	0.650275129275	0.621680819988	0.619279577424	0.590706076115	0.593287627052	0.611011528416	0.594531171141	0.6357478552	0.715861365766	0.668251564081	0.631991594713	0.609053541918	0.0	0.609947143943	0.596076627742	0.633439975271	0.613038217968	0.696134481412	0.615915561636	0.592096530744	0.605628466959	0.600703918958	0.611920207632	0.720288356478	0.598872703326	0.58346510304	0.625034257338	0.588948717044	0.59583370303	0.60274053172	0.626154233184	0.607169580907	0.676505995947	0.614493400635	0.727140651153	0.629682377387	0.735451073354	0.61215808247	0.588877708133	0.612553580965	0.623864246776	0.635715045606	0.62889961749	0.611836953353	0.619418331452	0.740439489653	0.616269817567	0.608478343317	0.596197926274	0.583468755885	0.61239738842	0.845783149241	0.615334254287	0.685461203199	0.744301294429	0.579860443353	0.62220701226
GC27	0.581907588	0.621531416641	0.632151671499	0.606506392146	0.587594278832	0.58473095659	0.566461411336	0.641804295233	0.775726686619	0.787627480076	0.639134562455	0.627658655646	0.616940745349	0.650262548907	0.632815588151	0.619558385278	0.597927901347	0.56662782963	0.64485098331	0.6222041177	0.596570581365	0.562746851968	0.627856645142	0.605570871132	0.624666343151	0.615765008407	0.758559854494	0.661449432401	0.636375831429	0.62143320686	0.609947143943	0.0	0.606412112754	0.612438355849	0.618111076153	0.671942475081	0.616099555584	0.62448716575	0.59567596461	0.615122496919	0.604113640098	0.765175099968	0.620537683896	0.596526494064	0.625167894146	0.657915512366	0.652988400946	0.625194835427	0.626448183167	0.646013043097	0.614584394856	0.630774699063	0.753787794541	0.647939168084	0.763340050162	0.592284208446	0.604565656733	0.633561176602	0.573777741465	0.622484872812	0.604495888244	0.602097416446	0.620459303075	0.7775473329	0.62752725183	0.626266205249	0.576486665491	0.565339739542	0.609655614106	0.84230302742	0.595768376852	0.709257917668	0.788171301504	0.597306022437	0.605441935012
GC93	0.601121444757	0.621631632607	0.626897374304	0.624116249608	0.569754263859	0.618685448873	0.592349850211	0.62494267107	0.751345778303	0.746191260927	0.655863844472	0.628343601114	0.603491702621	0.674485529592	0.600966717637	0.609767692901	0.593391414255	0.619145565622	0.658933694664	0.675151187652	0.6217953141	0.572545758724	0.624097733896	0.614444937824	0.606053211865	0.608142290738	0.741222726845	0.687393419941	0.590825944796	0.643809199885	0.596076627742	0.606412112754	0.0	0.630643351634	0.597872795552	0.700303350783	0.586340347116	0.616506465825	0.610977984816	0.612901871709	0.630735255427	0.75152050783	0.588215521664	0.614410328964	0.568113610218	0.638996909977	0.612769761433	0.642339320808	0.632980080726	0.61822295481	0.645026382873	0.633855078794	0.730648754095	0.604019371229	0.750823724413	0.611125056036	0.613057786023	0.635424344745	0.583927070719	0.63115036331	0.610785165218	0.550636473485	0.624613357623	0.748760090967	0.607093461086	0.600925261596	0.601715432492	0.585192990614	0.605223881549	0.871668398203	0.609714230907	0.741063442742	0.765212204265	0.589871357702	0.633431960927
GC87	0.600935673603	0.620252744657	0.643305408516	0.612196531514	0.578905110676	0.623785723603	0.615178761274	0.651685967635	0.777234465445	0.805819893811	0.648593069207	0.65282622527	0.580148001213	0.664477522197	0.617759089871	0.600210245433	0.5988007827	0.615584146812	0.666524999692	0.643027392161	0.621192339021	0.602871567184	0.639345428861	0.600204385251	0.646299171674	0.568102261301	0.768664172257	0.676607906991	0.631221251887	0.613420799693	0.633439975271	0.612438355849	0.630643351634	0.0	0.614710006624	0.69645084735	0.63304697714	0.628780897099	0.599653407732	0.648686202904	0.613529284143	0.778330526978	0.583251954819	0.62090965448	0.646450713172	0.642641703866	0.677796289061	0.673401306816	0.630501875158	0.613518364675	0.620824725665	0.595350309662	0.768154329898	0.603883497213	0.785022750797	0.596038406668	0.651214663291	0.682487777888	0.585911765145	0.58850140098	0.634848308219	0.625460042489	0.599477373939	0.784540003353	0.592930165826	0.596858995953	0.597528479741	0.5951641228	0.605843235804	0.855373188701	0.592033788249	0.735147846625	0.780097845169	0.611132700347	0.651438348126
GC28	0.597815564331	0.626439206393	0.645272103644	0.602809127932	0.593812192425	0.595742647818	0.611097989968	0.635840066201	0.7333888952	0.743271341333	0.668819982974	0.637560080683	0.600556333198	0.627099243101	0.61031439075	0.59168290837	0.585171747161	0.615625653077	0.650554633967	0.632311384818	0.590398624916	0.603903200308	0.644614430386	0.600285354446	0.62358649364	0.597776055892	0.724951527702	0.678276452435	0.6449721494	0.604390694066	0.613038217968	0.618111076153	0.597872795552	0.614710006624	0.0	0.718443149844	0.62577414311	0.5846632932	0.59795176164	0.606794491933	0.594504102168	0.735131461157	0.603788367541	0.573990891896	0.626944513365	0.626805380643	0.644174203968	0.680649048535	0.637173158624	0.601132624707	0.656635303276	0.602122138965	0.712222693517	0.613862801223	0.737084395094	0.598906643637	0.613566787358	0.644154262496	0.602938344672	0.576390183378	0.610674215137	0.614166792917	0.627180646794	0.738452129233	0.605817342083	0.601753529391	0.592641864621	0.599898199783	0.603088185137	0.879650988251	0.600899590454	0.721437364186	0.745501187879	0.581362412931	0.617053999673
GC46	0.697449945428	0.690529357159	0.724148951987	0.699571285812	0.680036180095	0.673141156848	0.660689112937	0.676702154525	0.825355042468	0.823031207964	0.686494061904	0.738438743374	0.672403139294	0.757688322297	0.724852290648	0.685043075259	0.713935098459	0.668973681173	0.742258792464	0.678260327622	0.714944587207	0.672169256746	0.722694929521	0.704089478217	0.724582252206	0.695821935746	0.811529756046	0.70062525098	0.721586797687	0.737509474401	0.696134481412	0.671942475081	0.700303350783	0.69645084735	0.718443149844	0.0	0.712643684639	0.695689730863	0.670377317704	0.702200871998	0.680407248073	0.831853811275	0.746507853891	0.670638612164	0.689130964689	0.73038797675	0.738185029313	0.695139102858	0.70083134547	0.712883331548	0.698231035456	0.680383058088	0.807224331675	0.692792793372	0.821528948645	0.700859791669	0.686580175291	0.732277080582	0.695354450272	0.723657467881	0.691844750467	0.672718448857	0.687744602786	0.823692896941	0.697227232853	0.692968047871	0.677522030242	0.65898190555	0.694469202381	0.731805316323	0.68507519793	0.683052659222	0.829360798157	0.700635454276	0.720059142877
GC14	0.637253541317	0.620576626941	0.608183912409	0.559046072774	0.608041722103	0.625663127355	0.620656004913	0.60578408093	0.72916459374	0.723690852511	0.624268914432	0.577343495027	0.633584973548	0.606415617875	0.624699079072	0.640908278766	0.555377913437	0.639358875545	0.597143000639	0.650856387758	0.583486547769	0.622918256677	0.577007712936	0.624280585334	0.609842152625	0.593553075906	0.724693552644	0.673588173032	0.607275191212	0.604996443041	0.615915561636	0.616099555584	0.586340347116	0.63304697714	0.62577414311	0.712643684639	0.0	0.593573260381	0.615904445395	0.620325835309	0.598514931513	0.730803328287	0.59116292736	0.627270060946	0.624567005456	0.591874830432	0.575369551322	0.627453639929	0.610673988401	0.619693277959	0.671758861423	0.629280937397	0.703458776872	0.619101094469	0.729363032523	0.589665022338	0.60434012355	0.638623067672	0.585155819789	0.634936660165	0.649816324789	0.62002138102	0.614627547064	0.717641824804	0.613124265295	0.632452819561	0.605078745024	0.604049664966	0.619661195438	0.878414801357	0.596585084253	0.731624187982	0.742822513552	0.600030366084	0.574430671752
GC44	0.582321048398	0.579768299721	0.626942247933	0.569514111867	0.597173282411	0.609946457077	0.610248821433	0.615429431325	0.717896573584	0.729498945161	0.64387296923	0.608175221571	0.584609314433	0.619923076533	0.593096028573	0.606761749555	0.581098521217	0.591946353739	0.625051335952	0.61582283803	0.596575386299	0.592402507033	0.617151082115	0.592194945873	0.612805825159	0.583733966488	0.726445571675	0.65911305936	0.602935645403	0.569056536581	0.592096530744	0.62448716575	0.616506465825	0.628780897099	0.5846632932	0.695689730863	0.593573260381	0.0	0.591281418931	0.576893248357	0.60314150698	0.711518930937	0.584873097275	0.568941384714	0.626307408818	0.613339505326	0.630528854417	0.645359055657	0.602027537457	0.635689591294	0.64756148211	0.594695607222	0.704974824394	0.588214978518	0.714873912381	0.62175275873	0.614308189606	0.659533294505	0.593204607184	0.608849819032	0.60422148983	0.600565595775	0.628423738456	0.718418347756	0.610100073726	0.627361300975	0.612713145346	0.59445052413	0.575205426328	0.873837116437	0.593697765508	0.720563305432	0.727359336952	0.582501760295	0.619678925215
GC73	0.590419246416	0.601647186331	0.646599405507	0.611487249398	0.614832724313	0.586432441104	0.573106313347	0.608589603676	0.762871611247	0.763551955496	0.687152118284	0.655260646	0.57882913745	0.649846692402	0.602976483086	0.565144875024	0.588796066558	0.569618222698	0.637692437639	0.638370514929	0.604535355741	0.574318764936	0.644219866885	0.582234125492	0.649229106637	0.597320019474	0.766911832845	0.665531988281	0.652144311167	0.584870296817	0.605628466959	0.59567596461	0.610977984816	0.599653407732	0.59795176164	0.670377317704	0.615904445395	0.591281418931	0.0	0.574832009947	0.598911841109	0.77015468899	0.598198091484	0.583141391968	0.58765368663	0.651212317194	0.66406724382	0.634013479382	0.636317342813	0.628350792576	0.585518460173	0.558496333457	0.75794020585	0.584682207082	0.774457745062	0.573100745052	0.609734824636	0.672042172568	0.570078203191	0.627232833438	0.552405101593	0.595422625409	0.617919860156	0.767719410512	0.635319141839	0.626655803303	0.590343882303	0.555672604996	0.583996911969	0.833169666676	0.599162685133	0.68966115452	0.779772802687	0.558000794042	0.601677572526
GC97	0.598873176868	0.592565037263	0.618743249234	0.618886700835	0.600952996843	0.607892066384	0.602568267905	0.632449902725	0.75800662915	0.757736153152	0.660217622776	0.660963381942	0.622744857987	0.673998778115	0.579688710864	0.596749802297	0.590493163256	0.622650623078	0.636384440937	0.647872411975	0.620370600226	0.612377047441	0.627703658359	0.604445167161	0.606337707071	0.626688921531	0.763306682662	0.686436271306	0.642635670548	0.610286469955	0.600703918958	0.615122496919	0.612901871709	0.648686202904	0.606794491933	0.702200871998	0.620325835309	0.576893248357	0.574832009947	0.0	0.614673681478	0.758668390178	0.614355848678	0.587876878771	0.625331430557	0.655848342872	0.641672234086	0.644333914055	0.62887500794	0.643770803202	0.635689126384	0.599113790866	0.732706372635	0.628252608841	0.752290024414	0.605079414749	0.635275223883	0.669449527295	0.587699059897	0.6069352821	0.585813242108	0.56940494224	0.664954929558	0.747870902846	0.623606674294	0.631132026845	0.592736126666	0.570460133474	0.61220241013	0.853206819321	0.592330065061	0.704383436193	0.766931458313	0.586954255541	0.616984959846
GC39	0.599414750222	0.560872851665	0.630335063947	0.597321989074	0.602052204366	0.606720179046	0.614612091945	0.609674036863	0.753038667075	0.769268078416	0.641361472846	0.626035109462	0.588117493445	0.63101257713	0.586579206869	0.615957490973	0.587673857824	0.602527083245	0.64761388594	0.628316487959	0.591633429325	0.591784258302	0.645877975151	0.608550821344	0.631546356683	0.58200219127	0.752100634009	0.66543122077	0.636716561047	0.6202960497	0.611920207632	0.604113640098	0.630735255427	0.613529284143	0.594504102168	0.680407248073	0.598514931513	0.60314150698	0.598911841109	0.614673681478	0.0	0.751865782309	0.608015183124	0.579323454881	0.616500724717	0.636109644023	0.661733686678	0.642186226929	0.641762802015	0.614132763379	0.637795680008	0.609568767909	0.745339177861	0.58444003221	0.764261274619	0.608093033633	0.634820633114	0.676386779967	0.606567206776	0.61843825652	0.597614570883	0.628494119082	0.624258533559	0.768226663242	0.61086497309	0.612142172662	0.594549780984	0.615636155797	0.61418842344	0.859602303959	0.598871023497	0.698898548883	0.774507424622	0.601459104314	0.634850586089
GC102	0.751904881114	0.72916535998	0.73713519597	0.748024300139	0.753307679187	0.761976544441	0.792655303299	0.750490110405	0.604142906103	0.635522701893	0.733949820477	0.699447236488	0.781331569583	0.696969740749	0.762984391982	0.789998623751	0.721901396211	0.761340799463	0.682467926288	0.740826164692	0.752412455527	0.765738249214	0.705068749668	0.740276307126	0.726882094709	0.768320164664	0.588725776127	0.704493462184	0.712862416325	0.717877359998	0.720288356478	0.765175099968	0.75152050783	0.778330526978	0.735131461157	0.831853811275	0.730803328287	0.711518930937	0.77015468899	0.758668390178	0.751865782309	0.0	0.707337583547	0.764191066822	0.764009942743	0.691539251372	0.691795833786	0.772698236947	0.744739865268	0.744665572238	0.796072220428	0.770788793036	0.615101472314	0.752587232842	0.583229123326	0.759182878505	0.761961717581	0.680286767868	0.768565927947	0.772028352562	0.783073278383	0.7734609433	0.753491857738	0.61728136531	0.737596652942	0.765137144891	0.775642668618	0.746692711291	0.770879149539	0.930476270445	0.75217179572	0.82399119602	0.595968644689	0.749121277449	0.733612546472
GC31	0.592071419403	0.609926231228	0.601045445611	0.585324226378	0.569112653003	0.608763175596	0.607982979886	0.624695876069	0.70719214717	0.728060822438	0.646404290331	0.601738423209	0.589593010337	0.613757021922	0.56858498151	0.600399161871	0.547023465948	0.627899554916	0.639908791428	0.621600886152	0.611386923699	0.595978830229	0.585840596715	0.590292350434	0.572860377223	0.60332371254	0.705291398289	0.654460891062	0.601935531704	0.587131941517	0.598872703326	0.620537683896	0.588215521664	0.583251954819	0.603788367541	0.746507853891	0.59116292736	0.584873097275	0.598198091484	0.614355848678	0.608015183124	0.707337583547	0.0	0.595888840172	0.600039833	0.615712302682	0.620649322732	0.662641784647	0.640205528199	0.609864199247	0.650776898854	0.608214168575	0.69716950125	0.591503739999	0.71913446891	0.609830026374	0.589640870542	0.654311004996	0.60179531291	0.610834882379	0.586768240014	0.596104970149	0.623948611402	0.725774458914	0.609920290771	0.582698499153	0.58424095767	0.612104593275	0.593182850992	0.893442591738	0.603487040657	0.750263812216	0.724888555526	0.605613687065	0.618302256863
GC42	0.589182776905	0.582138323185	0.616772204139	0.58138087687	0.576655549217	0.570194858875	0.592179978209	0.616298165528	0.763210750869	0.771723896915	0.65614947976	0.616802245248	0.594990965658	0.626122115884	0.580000403321	0.578260305607	0.600233512385	0.601671769669	0.64949461695	0.595411809766	0.623235739152	0.556082091806	0.640578242334	0.598402206546	0.613651882236	0.566237337748	0.763786439377	0.674607499654	0.632531224812	0.602608537821	0.58346510304	0.596526494064	0.614410328964	0.62090965448	0.573990891896	0.670638612164	0.627270060946	0.568941384714	0.583141391968	0.587876878771	0.579323454881	0.764191066822	0.595888840172	0.0	0.603769486743	0.616138149958	0.64888938435	0.638996885988	0.606462771734	0.637059380096	0.626014319733	0.56457289529	0.73900104876	0.595498409743	0.773856211294	0.607562631494	0.603332689797	0.665148047707	0.594031049859	0.576167606597	0.590792693201	0.591892145829	0.624845318378	0.765290255717	0.614542336349	0.594789728508	0.586119159582	0.563645008404	0.615552858298	0.843278696061	0.591460839774	0.691159581038	0.773158578146	0.574018088134	0.608120511751
GC24	0.614874917579	0.623506493542	0.665548432925	0.643308430702	0.597033776353	0.604966811653	0.608637240439	0.651692497528	0.760422608974	0.754384347611	0.658362113226	0.663655899354	0.623244911369	0.670816123883	0.633640670394	0.649626785495	0.612802208262	0.597418363121	0.666636791173	0.657683972126	0.634558015978	0.599126530476	0.643827456952	0.63118487397	0.631941549821	0.602959815413	0.77392116117	0.684668669555	0.634309858682	0.643915484492	0.625034257338	0.625167894146	0.568113610218	0.646450713172	0.626944513365	0.689130964689	0.624567005456	0.626307408818	0.58765368663	0.625331430557	0.616500724717	0.764009942743	0.600039833	0.603769486743	0.0	0.670147269847	0.651211300601	0.648367899386	0.66039214799	0.642258460565	0.639624130812	0.641561569246	0.735037304568	0.599465141064	0.766995312091	0.61579494339	0.621213797358	0.679027487432	0.592749879467	0.64175039985	0.594965574034	0.596895891515	0.641685691775	0.764480074795	0.628490062618	0.59909877118	0.599960526079	0.593586766136	0.625638273371	0.85174777167	0.617575719294	0.730926314109	0.772480655881	0.614316598314	0.627818861487
GC83	0.64854885879	0.608605226884	0.608811637238	0.592758108653	0.627553349416	0.63063755574	0.661308880391	0.614954680874	0.704260343291	0.713342777047	0.607272468789	0.612032991168	0.675531237194	0.597436586331	0.646615633603	0.652204109405	0.584094166465	0.646158579962	0.605830332436	0.66141285444	0.610307685879	0.638007042353	0.595545279821	0.604978815174	0.594335187525	0.6400349175	0.696995696013	0.649807803618	0.585926789052	0.615101585218	0.588948717044	0.657915512366	0.638996909977	0.642641703866	0.626805380643	0.73038797675	0.591874830432	0.613339505326	0.651212317194	0.655848342872	0.636109644023	0.691539251372	0.615712302682	0.616138149958	0.670147269847	0.0	0.591232995413	0.628860538766	0.607475534968	0.631785597212	0.698551185587	0.642424362653	0.691666340647	0.658986860644	0.708485177165	0.633447056637	0.62938450227	0.605005733691	0.638837757318	0.650098488849	0.666011587989	0.659532220233	0.599689803552	0.706823683928	0.628417489618	0.648168486	0.631549097906	0.607212745409	0.641544427228	0.884153166214	0.600247979239	0.731979075584	0.724134594795	0.621855369251	0.58547809184
