	GC11	GC76	GC55	GC5	GC36	GC62	GC48	GC88	GC105	GC104	GC9	GC16	GC53	GC91	GC29	GC98	GC45	GC17	GC85	GC13	GC51	GC49	GC2	GC34	GC94	GC90	GC103	GC75	GC56	GC7	GC19	GC27	GC93	GC87	GC28	GC46	GC14	GC44	GC73	GC97	GC39	GC102	GC31	GC42	GC24	GC83	GC84	GC57	GC12	GC20	GC89	GC71	GC109	GC4	GC107	GC21	GC38	GC64	GC3	GC6	GC22	GC43	GC1	GC110	GC72	GC58	GC26	GC100	GC35	GC183R	GC54	GC70	GC106	GC77	GC82
GC51	0.216467520675	0.153605927979	0.16086794455	0.161125789948	0.153095073925	0.137698372576	0.127436147689	0.180447196579	0.358392891854	0.355152151984	0.265372358861	0.164133453553	0.133542536801	0.22887821551	0.153340843284	0.192222127067	0.121061067474	0.14391759521	0.190002219634	0.157928479781	0.0	0.119658044608	0.215097196738	0.146127627854	0.180972170747	0.18766034023	0.303456610555	0.254445640389	0.164684901635	0.149973033682	0.160336788899	0.161530173407	0.194005742	0.132229104888	0.145052408395	0.503162842384	0.204090495198	0.1215014097	0.139384231479	0.130713943387	0.17859077741	0.31806580129	0.137448214847	0.142201081865	0.203046732972	0.266780448088	0.251867715751	0.251339738813	0.157647492789	0.140043113257	0.198366812282	0.140581770419	0.352617113232	0.144348289205	0.329119581496	0.192743255835	0.185676367319	0.208143313163	0.174604468556	0.166247366982	0.14405267874	0.134766512705	0.167804400176	0.303106314321	0.129604816115	0.133872236561	0.199968323739	0.147809577585	0.118566337918	0.460387778491	0.181526595746	0.298670995576	0.328485659531	0.127744359706	0.230431711458
GC49	0.215324639839	0.152777670916	0.19076772303	0.184725346012	0.15208902	0.106280837275	0.154769937665	0.187934394357	0.390427628687	0.384370927284	0.252813853468	0.188747635401	0.151799958845	0.23418512359	0.17435785789	0.168077463729	0.149782609948	0.124195708088	0.212957508504	0.142090958989	0.119658044608	0.0	0.215171487462	0.135466282312	0.178569629939	0.195741632361	0.341056700843	0.284597221599	0.192597364763	0.182931196274	0.12441341	0.130337917959	0.176529548514	0.129102510484	0.164439896393	0.504514440521	0.218522669329	0.166138009459	0.106812382462	0.144160547213	0.188694987005	0.354760093869	0.14965685551	0.14169147	0.182486856496	0.277690342718	0.26750379878	0.225553006397	0.174152729239	0.142383984224	0.154249783892	0.154222067368	0.385587513065	0.13691523	0.364713262111	0.179827856724	0.16892378	0.211684972955	0.196524751837	0.196097439688	0.157848452698	0.149280297827	0.166165413871	0.332700539479	0.155077226345	0.115158406506	0.191923807136	0.112682158477	0.134557199296	0.4590574	0.173405024878	0.29378038	0.364805920202	0.134197994683	0.244429080895
GC2	0.302575381544	0.26272931884	0.267757499537	0.238909488878	0.14810624524	0.17967699788	0.237302578597	0.171239975288	0.370415376517	0.364459277038	0.172777995678	0.195492808037	0.276252399914	0.171159216153	0.27648191453	0.327860795561	0.192806270381	0.248759337227	0.234417862136	0.254423777114	0.215097196738	0.215171487462	0.0	0.188880497185	0.143644051802	0.271417345257	0.298803925293	0.304588171788	0.177197255956	0.282539527857	0.192106734852	0.183408067393	0.144184730682	0.2556706194	0.254030654428	0.516940356687	0.170959019545	0.239123802559	0.26161574694	0.263030199236	0.286775396451	0.312709936246	0.152639949645	0.243991686881	0.179564061768	0.227857879756	0.152947536345	0.187070871405	0.220500849811	0.152180784639	0.204084206309	0.274296016479	0.351384793335	0.184275203007	0.33191002762	0.236826775169	0.155984475576	0.176378881079	0.284135853398	0.289221173321	0.249700217165	0.240222322241	0.215173467249	0.305197935341	0.230271746527	0.192722033793	0.195057996804	0.24068039453	0.216823994447	0.520040676126	0.197606584434	0.36384620526	0.328399055509	0.238993941139	0.236619489596
GC34	0.227578922333	0.173534220316	0.181320039842	0.20675830831	0.142121305025	0.119714713961	0.181083631355	0.17852188804	0.389923189483	0.387770439329	0.238428333472	0.161798736463	0.189767453193	0.186776666873	0.205519006085	0.224195296568	0.122348126279	0.167563642306	0.195693991101	0.172877998842	0.146127627854	0.135466282312	0.188880497185	0.0	0.153214406118	0.195513263151	0.337265334879	0.291719768343	0.189052417387	0.205583781253	0.153412002161	0.114630421136	0.170139387057	0.178337846079	0.19795525319	0.508760714101	0.176686763404	0.172830192173	0.165843006987	0.177833462497	0.21846498768	0.344262552764	0.146452419701	0.163521410905	0.179127466391	0.242591352544	0.229329916345	0.213748137906	0.178397362957	0.131824047879	0.157838405962	0.190963599434	0.378582924623	0.146097970201	0.353172954774	0.15658366635	0.160233589548	0.191227029632	0.217014685058	0.216391530926	0.186133976684	0.178023626088	0.177185543848	0.331781667717	0.165043484763	0.14332170044	0.188835628141	0.156459770758	0.158861547739	0.483228570251	0.168914619173	0.325114154573	0.357459323486	0.159974711348	0.211988198211
GC94	0.275597306566	0.235292974707	0.210763236941	0.207023366124	0.152612323651	0.155523098205	0.196263443941	0.172520186196	0.367349323396	0.365505842234	0.20645657759	0.165821704776	0.237501283018	0.182401613991	0.234968549696	0.282399680699	0.140858153748	0.220871937424	0.183105020996	0.222616394262	0.180972170747	0.178569629939	0.143644051802	0.153214406118	0.0	0.221189473291	0.309092920353	0.286507129371	0.134759285904	0.244289799131	0.179453971663	0.17019051958	0.168916453514	0.221867251271	0.220264176223	0.510775751197	0.166734958364	0.210875254972	0.222139819525	0.226164565266	0.257955355309	0.322319710979	0.13893029331	0.209881531258	0.195897271216	0.222740172414	0.164559243001	0.226088450842	0.181313790931	0.143120526749	0.202527561559	0.23340816779	0.355156500036	0.149326955436	0.336362480608	0.199054367915	0.176501205436	0.200272162687	0.238225070332	0.244185120461	0.203330902372	0.2109919311	0.160734974563	0.307849913763	0.201967283515	0.166128054388	0.193779937242	0.21921185513	0.189179310314	0.519139661704	0.183113509746	0.357637192779	0.334829405966	0.204234905964	0.195271557673
GC90	0.225263276166	0.122295844981	0.189356050294	0.131062150289	0.236830407639	0.213620363968	0.213249576556	0.246286525475	0.405799561907	0.401760949409	0.310949074874	0.178339516731	0.184402910226	0.241577757753	0.182017562245	0.150841138157	0.18914590419	0.18850108107	0.201984751447	0.154489305266	0.18766034023	0.195741632361	0.271417345257	0.195513263151	0.221189473291	0.0	0.353778941944	0.305997948953	0.220327192403	0.179569880245	0.236213127253	0.228374009109	0.257653206744	0.185527951174	0.173160814913	0.476689224171	0.215072829418	0.187925217839	0.212697612645	0.207767980898	0.179757427975	0.362748408211	0.219232527809	0.134042490515	0.257700795312	0.277608022944	0.271748839282	0.299872624976	0.160344639627	0.227680555859	0.255499804187	0.15221082618	0.395157258319	0.210475763562	0.374949883053	0.189874219754	0.244461790558	0.281004000712	0.13995432421	0.129713351706	0.211249581158	0.217998495155	0.200414042988	0.34554061004	0.161556278677	0.233259002878	0.238258320497	0.175882727107	0.167765891809	0.500941479485	0.220335277574	0.357645501888	0.373098384294	0.139789800921	0.237513760104
GC103	0.372303787471	0.33851498242	0.310479346362	0.32135435187	0.31607010008	0.334235608358	0.325837830894	0.30572109843	0.185988258979	0.195466488046	0.322838933443	0.28129806401	0.326031293048	0.290581090667	0.311041459693	0.365978167384	0.300724885361	0.336508459804	0.26191820155	0.325731466178	0.303456610555	0.341056700843	0.298803925293	0.337265334879	0.309092920353	0.353778941944	0.0	0.310857120237	0.300750706831	0.298951564613	0.307189238847	0.354704743731	0.335190736487	0.327638657724	0.320124717047	0.55228411798	0.316092502823	0.277960971502	0.352465857733	0.320792229475	0.353970388628	0.140322110996	0.292022110341	0.327891455015	0.3764263672	0.334692532099	0.305093373689	0.352406159765	0.297907755897	0.3077056254	0.37666005015	0.333752531501	0.176700281236	0.328858125687	0.155334825693	0.365685995347	0.340953868887	0.282895302436	0.341339749248	0.319273441675	0.330996730191	0.332288759629	0.326828533342	0.128577864334	0.286226183702	0.340164898219	0.360703565521	0.327473725123	0.318878459862	0.514445525537	0.344150587107	0.413415853521	0.140258995309	0.328150714147	0.334867191138
GC75	0.264452459981	0.294891937689	0.279139144946	0.261763562571	0.283440785423	0.280623072553	0.224941453271	0.254169060055	0.318832059248	0.302171597616	0.315292337133	0.279424965764	0.239603977478	0.311898915281	0.243309207985	0.313467993769	0.255695110333	0.262410754868	0.288026062025	0.282849798549	0.254445640389	0.284597221599	0.304588171788	0.291719768343	0.286507129371	0.305997948953	0.310857120237	0.0	0.25195150575	0.266782615423	0.276964510788	0.285733617223	0.309994789088	0.265606449635	0.229546491906	0.465724728877	0.297005284073	0.232212901759	0.260480128843	0.245714500432	0.250022654581	0.298098260946	0.25511026118	0.278842472202	0.274971990542	0.28173729384	0.322142261177	0.305428253679	0.250566873085	0.282565546297	0.314016821763	0.284107008763	0.301986502955	0.287226064809	0.306167519067	0.32573378769	0.30596527759	0.271692055313	0.244283206943	0.280393881735	0.233863268833	0.236684926745	0.272222445053	0.301912813762	0.25941617649	0.279756565625	0.279962971136	0.273601566586	0.268997314149	0.344711513326	0.251586373353	0.197054418169	0.310444953311	0.274739301884	0.319494749845
GC56	0.229727459614	0.219859495191	0.216424829292	0.168121775176	0.187505575869	0.190727944435	0.156289121266	0.180631460797	0.361901968622	0.363031911183	0.246320752904	0.168786408277	0.203109149075	0.217174955673	0.210725664573	0.267360885366	0.149753664506	0.197299962249	0.17251143561	0.215582631869	0.164684901635	0.192597364763	0.177197255956	0.189052417387	0.134759285904	0.220327192403	0.300750706831	0.25195150575	0.0	0.217306365581	0.207514752698	0.210274402067	0.211234711979	0.202859004492	0.174922461308	0.469760715489	0.192761036374	0.174319124392	0.193369924466	0.216661071318	0.207146635165	0.314795179904	0.154692035042	0.193711142792	0.20788605574	0.203991434862	0.20200000619	0.266122651129	0.150622781918	0.178398285139	0.232904097889	0.218083220565	0.350720815426	0.189857024141	0.329794952476	0.232835049816	0.217402682107	0.222179822667	0.192620204813	0.211566475046	0.169146284311	0.16737750415	0.154894960187	0.30410410904	0.181533955686	0.186941757197	0.189050373713	0.210226293324	0.162500361746	0.493260090769	0.167055326381	0.332732941981	0.326847451203	0.183602693331	0.214481473028
GC7	0.227736943483	0.160106787513	0.181289604275	0.151764103139	0.221108428902	0.208086964876	0.175370094898	0.243044811262	0.323896817358	0.319976442998	0.326924928908	0.193557068926	0.124762317162	0.26719034534	0.112107635293	0.165996121601	0.187781161582	0.175415188905	0.20207627716	0.170532591396	0.149973033682	0.182931196274	0.282539527857	0.205583781253	0.244289799131	0.179569880245	0.298951564613	0.266782615423	0.217306365581	0.0	0.217010042971	0.23230860833	0.262563172643	0.154442288864	0.167675273175	0.513791611944	0.258885270703	0.136261510342	0.18843300512	0.138339998143	0.182851906033	0.290788032134	0.194240570473	0.161123586677	0.277325831632	0.30632318152	0.314835505675	0.315923495491	0.162853750702	0.212776951277	0.267135540721	0.154906032124	0.321049796536	0.195368889597	0.291794731766	0.235022308292	0.257775636475	0.275363748333	0.167304924821	0.122903111469	0.181822353314	0.193684139753	0.213946670666	0.287961038996	0.147508472773	0.216431377383	0.264718704823	0.166530510649	0.151706834566	0.443427940141	0.238031274347	0.31912955136	0.297146179377	0.139431733052	0.273060848448
GC19	0.240837162258	0.196321983172	0.20557828013	0.227478045051	0.14992141	0.122107944429	0.191423123706	0.151208724357	0.36750139202	0.356419241751	0.216867336694	0.178513880802	0.200087866798	0.189914864359	0.222973193773	0.229215395424	0.160378824508	0.154736815345	0.214599736275	0.177645892406	0.160336788899	0.12441341	0.192106734852	0.153412002161	0.179453971663	0.236213127253	0.307189238847	0.276964510788	0.207514752698	0.217010042971	0.0	0.147720332449	0.174053869292	0.175794840196	0.205842537816	0.512141893724	0.192324390413	0.184767525631	0.155317969019	0.180311970328	0.229142041269	0.320790689598	0.146980634082	0.17645958	0.197723008438	0.25071478428	0.230145481355	0.195857541984	0.193527034569	0.133620195431	0.178554572808	0.199611813158	0.360761568392	0.16787574	0.336579714523	0.2027667482	0.16237177	0.166141842065	0.246406101429	0.244528367695	0.20773815006	0.174302277082	0.191415002419	0.300840937174	0.178683376024	0.142075482129	0.211557505879	0.134342501824	0.177096497337	0.44938245	0.185857459106	0.27828595	0.332321228788	0.167940168364	0.229691106867
GC27	0.236846188529	0.196418707432	0.201599115028	0.234307068132	0.124879762041	0.113949961249	0.189037300995	0.176563957575	0.408259058235	0.401619650618	0.227778097474	0.191568309888	0.202488318063	0.197181675301	0.235913631597	0.235019883085	0.149299853072	0.175229997395	0.22536561512	0.188895274561	0.161530173407	0.130337917959	0.183408067393	0.114630421136	0.17019051958	0.228374009109	0.354704743731	0.285733617223	0.210274402067	0.23230860833	0.147720332449	0.0	0.148111502352	0.19375378088	0.215232331418	0.512453566515	0.192121779796	0.197284499346	0.169222270934	0.192235460187	0.238141242878	0.364396149472	0.167242489796	0.181108696531	0.165736998335	0.259241502484	0.244356791877	0.190628231761	0.195268411323	0.138892387095	0.138199790443	0.203025319136	0.396911244847	0.14220597898	0.37165919316	0.177189924506	0.139211161224	0.196180958771	0.235364030612	0.245020915496	0.19909208019	0.184542185542	0.191143543038	0.346962679543	0.191458716499	0.13858503762	0.183325296329	0.158803914175	0.183149311096	0.473029189388	0.184530590095	0.307835952245	0.376605693362	0.179318117295	0.227746086188
GC93	0.273813447601	0.240894604333	0.255146051819	0.246164620395	0.119649519353	0.155204455493	0.207084825107	0.170904064135	0.3937705735	0.385261394484	0.182926156991	0.211489421141	0.241659647828	0.196256140147	0.245450567192	0.291456347492	0.177559322014	0.221911321048	0.251283607129	0.238537532861	0.194005742	0.176529548514	0.144184730682	0.170139387057	0.168916453514	0.257653206744	0.335190736487	0.309994789088	0.211234711979	0.262563172643	0.174053869292	0.148111502352	0.0	0.238039022877	0.225891678412	0.530884613623	0.184367559439	0.21774536447	0.228221464022	0.227220707143	0.263230937028	0.346690699737	0.151870676348	0.209727017118	0.153539117763	0.269032158469	0.228673245023	0.159553145972	0.224474886113	0.138718212961	0.175003271838	0.240855955572	0.379111791739	0.145859355885	0.357724828856	0.222959878665	0.111349475753	0.198475427506	0.265902215431	0.266623181717	0.228432502411	0.211665294385	0.218906377593	0.330600673359	0.2112413754	0.158273382641	0.197301224891	0.213180143259	0.199510678153	0.506535549848	0.195819950944	0.346376899474	0.357869158726	0.214815689579	0.2344153332
GC87	0.212539017578	0.147910216656	0.178183560606	0.161250424983	0.19227583036	0.162596467797	0.166580814901	0.222856978401	0.383034979496	0.379961438362	0.299398734666	0.201088148873	0.119172728811	0.264159489324	0.152467960594	0.146317293481	0.168907542217	0.121747450509	0.212433109027	0.145375290596	0.132229104888	0.129102510484	0.2556706194	0.178337846079	0.221867251271	0.185527951174	0.327638657724	0.265606449635	0.202859004492	0.154442288864	0.175794840196	0.19375378088	0.238039022877	0.0	0.161842843431	0.5015699236	0.242496818288	0.150236411577	0.126913460402	0.146439737891	0.18532396029	0.336688610115	0.170562182423	0.150808519186	0.24075618497	0.299597091077	0.294163618803	0.286407364158	0.162034445875	0.179635719697	0.19820482437	0.137274366049	0.373242586268	0.181225408084	0.352674041008	0.217663066679	0.23510144896	0.237417149533	0.178919872128	0.170426332169	0.177774994809	0.156551643175	0.193271252035	0.325759680081	0.140675362718	0.160409121667	0.246244347557	0.136629180586	0.138741587712	0.442423351411	0.218321477104	0.284755989372	0.350152630278	0.1295376645	0.262067183104
GC28	0.170921029155	0.158302254105	0.19794498484	0.144045828323	0.201469827896	0.186406252505	0.125474121654	0.209649232386	0.37554305089	0.370925709568	0.299776785325	0.189814868314	0.144617563303	0.259510353271	0.148739874943	0.189284707211	0.172086967936	0.161005246238	0.211352115883	0.167732955142	0.145052408395	0.164439896393	0.254030654428	0.19795525319	0.220264176223	0.173160814913	0.320124717047	0.229546491906	0.174922461308	0.167675273175	0.205842537816	0.215232331418	0.225891678412	0.161842843431	0.0	0.444665303028	0.242713545533	0.134531683367	0.147005353079	0.16335109432	0.126342861571	0.330634403772	0.17707057967	0.148246351283	0.193997490868	0.247598425797	0.291988911484	0.27860919935	0.157302742327	0.186882693901	0.233250083366	0.156489116654	0.363879259333	0.176466758216	0.343319484889	0.218615457214	0.22738898998	0.257065659315	0.140768822829	0.154505357954	0.144112894284	0.124210799224	0.188270234016	0.315928707415	0.14355554231	0.179907225475	0.17322632905	0.163834539078	0.135960470922	0.458915348257	0.160251927514	0.296732387014	0.343010174227	0.135721327707	0.255648323797
GC46	0.366062927464	0.473429839477	0.534856338124	0.461665924575	0.522167815195	0.503462829473	0.465339977846	0.498320482921	0.589000495222	0.580911646747	0.523766351604	0.512078866182	0.483802057011	0.529139717533	0.499644200773	0.493879273829	0.505115836635	0.472484174174	0.508435830846	0.473959578922	0.503162842384	0.504514440521	0.516940356687	0.508760714101	0.510775751197	0.476689224171	0.55228411798	0.465724728877	0.469760715489	0.513791611944	0.512141893724	0.512453566515	0.530884613623	0.5015699236	0.444665303028	0.0	0.528765099496	0.481064964855	0.474962542543	0.518631739362	0.404321790379	0.540886331397	0.508652678607	0.483047736627	0.444432362362	0.409126521593	0.529606508784	0.521467584254	0.464719422224	0.516992490411	0.50094723031	0.482150427735	0.564147151644	0.510256842092	0.563368980468	0.522421909948	0.516080004224	0.510618019487	0.441373908888	0.481724666723	0.468502954429	0.44619809986	0.472004613202	0.536989762368	0.485291426396	0.511313247675	0.425352024195	0.487778493303	0.483692943154	0.632737117437	0.42540247467	0.530318727788	0.563503664028	0.478780834024	0.548850253787
GC14	0.284816731894	0.248997446522	0.183604589649	0.230969026382	0.184368880475	0.193944783468	0.229740661302	0.169548445707	0.379964036902	0.372989381563	0.215070401801	0.151990421803	0.256680258563	0.146476369612	0.25668291769	0.304752999882	0.159074591272	0.237375785755	0.182097812178	0.241173931075	0.204090495198	0.218522669329	0.170959019545	0.176686763404	0.166734958364	0.215072829418	0.316092502823	0.297005284073	0.192761036374	0.258885270703	0.192324390413	0.192121779796	0.184367559439	0.242496818288	0.242713545533	0.528765099496	0.0	0.22268481207	0.252895713701	0.248092773478	0.270328239894	0.327760827284	0.173052100198	0.232777358462	0.230087758595	0.212931787837	0.15184746019	0.218728506986	0.194839125636	0.180727632302	0.245094800107	0.259548315075	0.363558006648	0.208865907131	0.344019860417	0.156115197931	0.19167163775	0.190828598277	0.257318652808	0.25983171915	0.245048228701	0.241308266846	0.206615329551	0.315707997833	0.21310952289	0.217198459939	0.229762639721	0.219744161243	0.210118674477	0.518777279732	0.203370452566	0.360042118803	0.341696306846	0.221536240194	0.1402522865
GC44	0.197060901763	0.163701428446	0.166358007682	0.154031256521	0.18331754517	0.16766496994	0.127080728248	0.187266643973	0.32955025625	0.324501088253	0.287082755693	0.165011212939	0.125896743467	0.238757694538	0.125762317434	0.195856734146	0.141997545589	0.143632538541	0.179510325574	0.168650425026	0.1215014097	0.166138009459	0.239123802559	0.172830192173	0.210875254972	0.187925217839	0.277960971502	0.232212901759	0.174319124392	0.136261510342	0.184767525631	0.197284499346	0.21774536447	0.150236411577	0.134531683367	0.481064964855	0.22268481207	0.0	0.158166905112	0.137875990341	0.172907323042	0.284687009365	0.149755679502	0.148598471242	0.222960757661	0.268974332621	0.278550440726	0.263577850661	0.141271058615	0.174069007649	0.218317622758	0.159516892003	0.320383436612	0.161637072565	0.294166536722	0.215911120654	0.216124281082	0.235822752245	0.164112944215	0.146765080452	0.154218343196	0.145505439612	0.188227051199	0.27331493988	0.129849178095	0.165485658204	0.215281181992	0.157136663327	0.139039924804	0.44642116509	0.190358282622	0.289857577275	0.294466960284	0.142937406326	0.240086971292
GC73	0.193464419137	0.167203256156	0.203841728774	0.190441775456	0.18861499045	0.136969829178	0.133647668826	0.208154394633	0.395009201201	0.389341806062	0.29214771133	0.215164307002	0.145076136319	0.267751579795	0.175887858426	0.169649804784	0.162849722915	0.111245875876	0.2319827486	0.158561310441	0.139384231479	0.106812382462	0.26161574694	0.165843006987	0.222139819525	0.212697612645	0.352465857733	0.260480128843	0.193369924466	0.18843300512	0.155317969019	0.169222270934	0.228221464022	0.126913460402	0.147005353079	0.474962542543	0.252895713701	0.158166905112	0.0	0.14846668283	0.180136440481	0.360171017269	0.178126400104	0.151407714765	0.188770700701	0.280343625167	0.304165794378	0.251513863003	0.185369874971	0.176831511695	0.155148907493	0.154759523288	0.393447507296	0.166076841311	0.369786289717	0.203617915135	0.211402720641	0.239992126773	0.173539473698	0.197133132385	0.142354337487	0.12083839148	0.18892444168	0.338942922161	0.166324678202	0.137312223036	0.197836038863	0.131947975852	0.148028014346	0.422784047087	0.17591109512	0.258927588428	0.371393785786	0.14143641003	0.271343716154
GC97	0.234629756412	0.170744867123	0.170962086793	0.186820718596	0.194501114918	0.174103695875	0.13895007712	0.21842287727	0.327258648369	0.319734660628	0.300911694375	0.206549495266	0.112700739636	0.265767152942	0.11112186916	0.187249766255	0.164922412915	0.155896919666	0.215846874482	0.16736126583	0.130713943387	0.144160547213	0.263030199236	0.177833462497	0.226164565266	0.207767980898	0.320792229475	0.245714500432	0.216661071318	0.138339998143	0.180311970328	0.192235460187	0.227220707143	0.146439737891	0.16335109432	0.518631739362	0.248092773478	0.137875990341	0.14846668283	0.0	0.199774180578	0.312650555524	0.174954617849	0.142047888197	0.238743376655	0.317704797202	0.30632743382	0.277195693569	0.18562532737	0.182899254699	0.227933602776	0.139942190798	0.31950552076	0.17588205459	0.311265801322	0.214623148859	0.226095521311	0.249528048301	0.195148367012	0.175459887093	0.144312951169	0.156806762955	0.209574281465	0.310845606459	0.145342983656	0.172703541461	0.244916203497	0.140616022619	0.14554334177	0.430321433279	0.220694454552	0.273290454098	0.314247798021	0.141196314702	0.262535274383
GC39	0.136351353631	0.157612420476	0.226647922528	0.147746133641	0.237971324569	0.210967871916	0.177575857868	0.229961974988	0.407496446495	0.400178387697	0.326453528031	0.211879289666	0.164176232258	0.2855778713	0.179185317964	0.191152866343	0.208731037742	0.175255864789	0.235886189572	0.183658620223	0.17859077741	0.188694987005	0.286775396451	0.21846498768	0.257955355309	0.179757427975	0.353970388628	0.250022654581	0.207146635165	0.182851906033	0.229142041269	0.238141242878	0.263230937028	0.18532396029	0.126342861571	0.404321790379	0.270328239894	0.172907323042	0.180136440481	0.199774180578	0.0	0.359440949825	0.217301040247	0.16801748736	0.199308199092	0.227889347433	0.324968890881	0.305556891582	0.172732954315	0.218288138161	0.259853318096	0.168879598245	0.39668084417	0.213902839036	0.373042780553	0.245238836552	0.254423104569	0.281563897912	0.14352914006	0.168225985251	0.18266811975	0.154386684932	0.217781550905	0.346994662604	0.167763251269	0.218601001315	0.178359129811	0.182628955983	0.170848528735	0.47052467269	0.171869435578	0.316576826904	0.375913657078	0.160263980983	0.287604061631
GC102	0.375237172799	0.348174565466	0.317661381855	0.325905002477	0.327232420402	0.343085626036	0.325908576282	0.317875038064	0.19282756987	0.184215891439	0.338130383358	0.295856274205	0.319776536543	0.308012838191	0.3082677179	0.366719017375	0.310299225922	0.343647680132	0.270740843526	0.335760083542	0.31806580129	0.354760093869	0.312709936246	0.344262552764	0.322319710979	0.362748408211	0.140322110996	0.298098260946	0.314795179904	0.290788032134	0.320790689598	0.364396149472	0.346690699737	0.336688610115	0.330634403772	0.540886331397	0.327760827284	0.284687009365	0.360171017269	0.312650555524	0.359440949825	0.0	0.298627189673	0.336957191407	0.387199699589	0.350729480098	0.324499892763	0.36789335242	0.307339331072	0.319410710525	0.384900339662	0.341761247757	0.158661155779	0.340798848794	0.144407226131	0.374256085635	0.359071114874	0.30005607909	0.342796065634	0.321184570224	0.3277001277	0.346840664479	0.336419997021	0.139684003303	0.297559314454	0.353334058293	0.36964278392	0.337562816366	0.331631859296	0.493305662412	0.355283611554	0.405033583216	0.13540801269	0.33706413723	0.34800692409
GC31	0.243087340273	0.212001416333	0.193985944341	0.184655422583	0.118279024082	0.128476504621	0.139055928053	0.148970948599	0.353173878066	0.346376667289	0.218753178777	0.167788188203	0.17343727826	0.191276965411	0.175124610072	0.243914336735	0.110370469652	0.18711284702	0.200537339704	0.201272835693	0.137448214847	0.14965685551	0.152639949645	0.146452419701	0.13893029331	0.219232527809	0.292022110341	0.25511026118	0.154692035042	0.194240570473	0.146980634082	0.167242489796	0.151870676348	0.170562182423	0.17707057967	0.508652678607	0.173052100198	0.149755679502	0.178126400104	0.174954617849	0.217301040247	0.298627189673	0.0	0.173200638571	0.174851037415	0.241124038146	0.205205488604	0.207064415847	0.178831601108	0.112949281536	0.187184922349	0.191265178014	0.33751230884	0.136003477755	0.319746824274	0.201465278564	0.157029951429	0.180149020491	0.213729479592	0.207453419406	0.167123748603	0.156962319776	0.176893946675	0.297578676312	0.15755230686	0.126160927875	0.188908806533	0.189301731238	0.15439898272	0.472881988163	0.164205497677	0.312592897143	0.315286377963	0.17245308566	0.221987147821
GC42	0.214768326613	0.112967553907	0.203270624892	0.126889824233	0.18723113	0.163514412685	0.161366499645	0.200103216224	0.381514070202	0.376221377606	0.278478332984	0.188787620695	0.141938512958	0.246808174103	0.161233660345	0.139724048305	0.16509084658	0.152922596186	0.199858822363	0.130237972204	0.142201081865	0.14169147	0.243991686881	0.163521410905	0.209881531258	0.134042490515	0.327891455015	0.278842472202	0.193711142792	0.161123586677	0.17645958	0.181108696531	0.209727017118	0.150808519186	0.148246351283	0.483047736627	0.232777358462	0.148598471242	0.151407714765	0.142047888197	0.16801748736	0.336957191407	0.173200638571	0.0	0.229378819449	0.285673488783	0.287560078935	0.257695845061	0.150105431726	0.179823349052	0.221111296439	0.0975446352632	0.372201133417	0.16012218	0.349818975327	0.189917411355	0.20357141	0.243121628219	0.134677851633	0.128106596501	0.148564374393	0.162025723682	0.178502430161	0.323377718778	0.112635115863	0.186752895301	0.205226010503	0.130751256894	0.120500231709	0.47954537	0.193454229675	0.32156657	0.347667661313	0.115913991186	0.246759277468
GC24	0.204232118469	0.241086199553	0.266094147882	0.258499288061	0.152591404785	0.165931590518	0.181175864321	0.205491863409	0.433157188643	0.425933176809	0.230952917928	0.240038498145	0.239296655592	0.224469605914	0.259980775684	0.293213324999	0.190111900833	0.211691931932	0.277410006539	0.233137841765	0.203046732972	0.182486856496	0.179564061768	0.179127466391	0.195897271216	0.257700795312	0.3764263672	0.274971990542	0.20788605574	0.277325831632	0.197723008438	0.165736998335	0.153539117763	0.24075618497	0.193997490868	0.444432362362	0.230087758595	0.222960757661	0.188770700701	0.238743376655	0.199308199092	0.387199699589	0.174851037415	0.229378819449	0.0	0.199739675781	0.250158561343	0.194603206192	0.243747038155	0.162738030735	0.151404724986	0.245619263433	0.419463121493	0.171800198188	0.400008586375	0.221512990463	0.148672207467	0.224905226917	0.247262796225	0.279524726876	0.207166368967	0.16405635826	0.22161175272	0.37147401261	0.23634387915	0.158742055881	0.125485292851	0.212006958682	0.221589637145	0.488210317798	0.131537677372	0.319901239499	0.398161155155	0.222052266684	0.278565802729
GC83	0.233180553434	0.299768146968	0.29054395869	0.273761502093	0.262158040487	0.257429372477	0.259515589728	0.219981642771	0.407297271211	0.404087269969	0.240471516984	0.222431445325	0.307057819771	0.189757037832	0.31088525355	0.353501908026	0.232347670496	0.280554715344	0.229612208818	0.290786823866	0.266780448088	0.277690342718	0.227857879756	0.242591352544	0.222740172414	0.277608022944	0.334692532099	0.28173729384	0.203991434862	0.30632318152	0.25071478428	0.259241502484	0.269032158469	0.299597091077	0.247598425797	0.409126521593	0.212931787837	0.268974332621	0.280343625167	0.317704797202	0.227889347433	0.350729480098	0.241124038146	0.285673488783	0.199739675781	0.0	0.224100390849	0.254308345932	0.233923590325	0.25311931605	0.282299685222	0.313989142201	0.393903061127	0.277039869838	0.369225078149	0.264444522424	0.248359613874	0.227217030717	0.274695071284	0.308128747027	0.264289432557	0.24192378892	0.229910517609	0.342485381066	0.265676667868	0.276575189867	0.17232015744	0.267450788189	0.270933303984	0.536277649249	0.173632390582	0.371737752698	0.368864464401	0.277223913024	0.269531091847
